id,player_class,type,name,set,text,cost,attack,health,rarity,collectible,flavor,mechanics,dust,play_requirements,race,how_to_earn,how_to_earn_golden,targeting_arrow_text,faction,durability,entourage
GVG_073,HUNTER,SPELL,Cobra Shot,GVG,Deal 3 damage to a minion and the enemy hero.,5,,,COMMON,True,"""Cobra Shot"" hurts way, way, way more than ""Cobra Cuddle.""",,"[40, 400, 5, 50]","{'REQ_TARGET_TO_PLAY': 0, 'REQ_MINION_TARGET': 0}",,,,,,,
EX1_557,NEUTRAL,MINION,Nat Pagle,EXPERT1,"At the start of your turn, you have a 50% chance to draw an extra card.",2,0,4,LEGENDARY,True,"Nat Pagle, Azeroth's premier fisherman!  He invented the Auto-Angler 3000, the Extendo-Pole 3000, and the Lure-o-matic 2099 (still in testing).",,"[1600, 3200, 400, 1600]",,,,,,,,
KAR_A10_03,NEUTRAL,MINION,Black Rook,KARA,<b>Auto-Attack:</b> Deal 2 damage to the enemies opposite this minion.,3,2,6,,,,['AUTOATTACK'],,,,,,,,,
CFM_621_m4,NEUTRAL,MINION,Kabal Demon,GANGS,,2,2,2,,,,,,,DEMON,,,,,,
NAX15_01,NEUTRAL,HERO,Kel'Thuzad,NAXX,,,,30,,,,,,,,,,,,,
HERO_05,HUNTER,HERO,Rexxar,CORE,,,,30,FREE,True,,,,,,,,,,,
AT_047,SHAMAN,MINION,Draenei Totemcarver,TGT,<b>Battlecry:</b> Gain +1/+1 for each friendly Totem.,4,4,4,RARE,True,It's nice to find a real craftsman in this day and age of mass-produced totems.,['BATTLECRY'],"[100, 800, 20, 100]",,,,,,,,
BRMA15_2,NEUTRAL,HERO_POWER,The Alchemist,BRM,"<b>Passive Hero Power</b>
Whenever a minion is summoned, swap its Attack and Health.",0,,,,,,,,,,,,,,,
BRMA05_1,NEUTRAL,HERO,Baron Geddon,BRM,,,,30,,,,,,,,,,,,,
KAR_029,NEUTRAL,MINION,Runic Egg,KARA,<b>Deathrattle:</b> Draw a card.,1,0,2,COMMON,True,Oh man! Runic omelettes are the best!,['DEATHRATTLE'],"[40, 400, 5, 50]",,,"Unlocked in the Menagerie, in One Night in Karazhan.","Crafting unlocked in the Menagerie, in One Night in Karazhan.",,,,
LOE_089t,NEUTRAL,MINION,Rascally Runt,LOE,,2,2,2,,,,,,,,,,,,,
BRM_028,NEUTRAL,MINION,Emperor Thaurissan,BRM,"At the end of your turn, reduce the Cost of cards in your hand by (1).",6,5,5,LEGENDARY,True,His second greatest regret is summoning an evil Firelord who enslaved his entire people.,,"[1600, 3200, 400, 1600]",,,"Unlocked in Blackrock Depths, in the Blackrock Mountain adventure.","Crafting unlocked in Blackrock Depths, in the Blackrock Mountain adventure.",,,,
KAR_A02_06H,NEUTRAL,MINION,Pitcher,KARA,<b>Battlecry:</b> Give a minion +3/+3.,4,5,5,,,,['BATTLECRY'],,"{'REQ_FRIENDLY_TARGET': 0, 'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_MINION_TARGET': 0}",,,,,,,
CFM_712_t15,NEUTRAL,MINION,Jade Golem,GANGS,,10,15,15,,,,['JADE_GOLEM'],,,,,,,,,
LOE_017,PALADIN,MINION,Keeper of Uldaman,LOE,<b>Battlecry:</b> Set a minion's Attack and Health to 3.,4,3,4,COMMON,True,"U da man!  No, U da man!",['BATTLECRY'],"[40, 400, 5, 50]","{'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_MINION_TARGET': 0}",,"Unlocked in Uldaman, in the League of Explorers adventure.","Crafting unlocked in Uldaman, in the League of Explorers adventure.",Change to 3/3.,,,
BRMA11_2,NEUTRAL,HERO_POWER,Essence of the Red,BRM,"<b>Hero Power</b>
Each player draws 2 cards.",0,,,,,,['AI_MUST_PLAY'],,,,,,,,,
CFM_063e,NEUTRAL,ENCHANTMENT,Kooky Chemistry,GANGS,Attack and Health have been swapped by Kooky Chemist.,,,,,,,,,,,,,,,,
CFM_621_m5,NEUTRAL,MINION,Sheep,GANGS,,1,1,1,,,,,,,BEAST,,,,,,
EX1_350,PRIEST,MINION,Prophet Velen,EXPERT1,Double the damage and healing of your spells and Hero Power.,7,7,7,LEGENDARY,True,"He's been exiled from his home, and all his brothers turned evil, but otherwise he doesn't have a lot to complain about.",,"[1600, 3200, 400, 1600]",,,,,,,,
KARA_04_05h,NEUTRAL,MINION,Flying Monkey,KARA,<b>Charge</b>,3,5,2,,,,['CHARGE'],,,,,,,,,
TU4c_005,NEUTRAL,MINION,Hidden Gnome,MISSIONS,Was hiding in a barrel!,2,1,3,COMMON,,,,,,,,,,,,
KARA_08_01,NEUTRAL,HERO,Netherspite,KARA,,,,30,,,,,,,,,,,,,
XXX_001,NEUTRAL,SPELL,Damage 1,CHEAT,Deal 1 damage.,0,,,COMMON,,,['ImmuneToSpellpower'],,{'REQ_TARGET_TO_PLAY': 0},,,,,,,
KAR_095,NEUTRAL,MINION,Zoobot,KARA,"<b>Battlecry:</b> Give a random friendly Beast, Dragon, and Murloc +1/+1.",3,3,3,COMMON,True,The Murloc is taking the picture.,['BATTLECRY'],"[40, 400, 5, 50]",,MECHANICAL,"Unlocked in the Menagerie, in One Night in Karazhan.","Crafting unlocked in the Menagerie, in One Night in Karazhan.",,,,
AT_078,PALADIN,SPELL,Enter the Coliseum,TGT,Destroy all minions except each player's highest Attack minion.,6,,,EPIC,True,You have to get past the vendors first.  So many are lost to shopping...,,"[400, 1600, 100, 400]",,,,,,,,
CFM_712_t20,NEUTRAL,MINION,Jade Golem,GANGS,,10,20,20,,,,['JADE_GOLEM'],,,,,,,,,
OG_222,PALADIN,WEAPON,Rallying Blade,OG,<b>Battlecry:</b> Give +1/+1 to your minions with <b>Divine Shield</b>.,3,3,,RARE,True,"As far as blades go, this one is pretty great in the motivation department.",['BATTLECRY'],"[100, 800, 20, 100]",,,,,,,2,
KARA_04_01heroic,NEUTRAL,HERO,The Crone,KARA,,,,50,,,,,,,,,,,,,
BRMA17_2,NEUTRAL,HERO,Nefarian,BRM,,,,30,,,,,,,,,,,,,
TB_KTRAF_5,NEUTRAL,MINION,Grand Widow Faerlina,TB,Has +1 Attack for each card in your opponent's hand.,4,0,5,LEGENDARY,,,,,,,,,,,,
LOEA06_03e,NEUTRAL,ENCHANTMENT,Animated,LOE,+1/+1 and <b>Taunt</b>.,,,,,,,,,,,,,,,,
LOEA12_1H,NEUTRAL,HERO,Lady Naz'jar,LOE,,,,30,,,,,,,,,,,,,
AT_130,WARRIOR,MINION,Sea Reaver,TGT,"When you draw this, deal 1 damage to your minions.",6,6,7,EPIC,True,A little better than Sea Minus Reaver.,['TOPDECK'],"[400, 1600, 100, 400]",,,,,,,,
TB_PickYourFate_8,NEUTRAL,SPELL,Spell Bonus,TB,"Whenever you cast a spell, gain 3 Armor.",0,,,,,,,,,,,,,,,
LOEA16_8,NEUTRAL,SPELL,Putress' Vial,LOE,Destroy a random enemy minion.,0,,,,,,,,,,,,,,,
NEW1_029,NEUTRAL,MINION,Millhouse Manastorm,EXPERT1,<b>Battlecry:</b> Enemy spells cost (0) next turn.,2,4,4,LEGENDARY,True,"""I'm gonna light you up, sweetcheeks!""",['BATTLECRY'],"[1600, 3200, 400, 1600]",,,,,,,,
TB_010e,NEUTRAL,ENCHANTMENT,Choose One of Three,TB,,,,,,,,,,,,,,,,,
BRMA17_7,NEUTRAL,MINION,Chromatic Prototype,BRM,<b>Taunt</b>,2,1,4,,,,['TAUNT'],,,,,,,,,
NAX3_02,NEUTRAL,HERO_POWER,Web Wrap,NAXX,"<b>Hero Power</b>
Return a random enemy minion to your opponent's hand.",3,,,,,,,,{'REQ_MINIMUM_ENEMY_MINIONS': 1},,,,,,,
CFM_324t,SHAMAN,MINION,The Storm Guardian,GANGS,<b>Taunt</b>,5,10,10,LEGENDARY,,,['TAUNT'],"[1600, 3200, 400, 1600]",,,,,,,,
EX1_396,NEUTRAL,MINION,Mogu'shan Warden,EXPERT1,<b>Taunt</b>,4,1,7,COMMON,True,All these guys ever do is talk about the Thunder King.   BOOOORRRINNG!,['TAUNT'],"[40, 400, 5, 50]",,,,,,,,
NEW1_037,NEUTRAL,MINION,Master Swordsmith,EXPERT1,"At the end of your turn, give another random friendly minion +1 Attack.",2,1,3,RARE,True,"He's currently trying to craft a ""flail-axe"", but all the other swordsmiths say it can't be done.",,"[100, 800, 20, 100]",,,,,,,,
CFM_315t,HUNTER,MINION,Tabbycat,GANGS,,1,1,1,,,,,,,BEAST,,,,,,
KARA_00_05e,NEUTRAL,ENCHANTMENT,Insightful,KARA,Your spells cost (0).,,,,,,,['TAG_ONE_TURN_EFFECT'],,,,,,,,,
NEW1_005,ROGUE,MINION,Kidnapper,EXPERT1,<b>Combo:</b> Return a minion to�its owner's hand.,6,5,3,EPIC,True,He just wants people to see his vacation photos.,['COMBO'],"[400, 1600, 100, 400]","{'REQ_TARGET_FOR_COMBO': 0, 'REQ_MINION_TARGET': 0}",,,,Return a minion to hand.,,,
BRMA04_1H,NEUTRAL,HERO,Garr,BRM,,,,45,,,,,,,,,,,,,
CFM_661,PRIEST,SPELL,Pint-Size Potion,GANGS,"Give all enemy minions
-3 Attack this turn only.",1,,,RARE,True,I hope you didn't disenchant your Shadow Word: Horror!,,"[100, 800, 20, 100]",,,,,,,,
TB_RandCardCost,NEUTRAL,ENCHANTMENT,TBRandomCardCost,TB,,,,,,,,,,,,,,,,,
CFM_755e,NEUTRAL,ENCHANTMENT,Smuggling,GANGS,+1/+1 from Grimestreet Pawnbroker.,,,,,,,,,,,,,,,,
BRMA02_2t,NEUTRAL,MINION,Dark Iron Spectator,BRM,<b>Taunt</b>,1,1,1,,,,['TAUNT'],,,,,,,,,
GVG_022a,NEUTRAL,ENCHANTMENT,Tinker's Sharpsword Oil,GVG,+3 Attack.,,,,,,,,,,,,,,,,
XXX_065,NEUTRAL,SPELL,Remove All Immune,CHEAT,Remove <b>Immune</b> from ALL characters.,0,,,COMMON,,,,,,,,,,,,
BRMA07_2_2c_TB,NEUTRAL,SPELL,ME SMASH,TB,Destroy a random enemy minion.,0,,,,,,,,,,,,,,,
OG_080ee,NEUTRAL,ENCHANTMENT,Briarthorn,OG,+3 Attack.,,,,,,,,,,,,,,,,
CS2_182,NEUTRAL,MINION,Chillwind Yeti,CORE,,4,4,5,COMMON,True,"He always dreamed of coming down from the mountains and opening a noodle shop, but he never got the nerve.",,,,,,Unlocked at Warrior Level 55.,,,,
NAX11_02,NEUTRAL,HERO_POWER,Poison Cloud,NAXX,"<b>Hero Power</b>
Deal 1 damage to all minions. If any die, summon a slime.",2,,,,,,,,,,,,,,,
CRED_24,NEUTRAL,MINION,Dean Ayala,CREDITS,You can't lose stars while this is in your deck.,7,7,5,LEGENDARY,,,,,,,,,,,,
EX1_522,ROGUE,MINION,Patient Assassin,EXPERT1,<b>Stealth</b>. Destroy any minion damaged by this�minion.,2,1,1,EPIC,True,He�s not really that patient. It just takes a while for someone to walk by that he can actually reach.,"['POISONOUS', 'STEALTH']","[400, 1600, 100, 400]",,,,,,,,
OG_121,WARLOCK,MINION,Cho'gall,OG,<b>Battlecry:</b> The next spell you cast this turn costs Health instead of Mana.,7,7,7,LEGENDARY,True,"Even after all this time, Gul'dan still makes Cho'gall go get donuts and coffee.",['BATTLECRY'],"[1600, 3200, 400, 1600]",,,,,,,,
BRMA08_2,NEUTRAL,HERO_POWER,Intense Gaze,BRM,"<b>Passive Hero Power</b>
All cards cost (1). Players are capped at 1 Mana Crystal.",0,,,,,,,,,,,,,,,
AT_122,NEUTRAL,MINION,Gormok the Impaler,TGT,"<b>Battlecry:</b> If you have at least 4 other minions, deal 4 damage.",4,4,4,LEGENDARY,True,Gormok has been giving impaling lessons in a small tent near the tournament grounds.  For only 25g you too could learn the fine art of impaling!,['BATTLECRY'],"[1600, 3200, 400, 1600]",{'REQ_TARGET_IF_AVAILABLE_AND_MINIMUM_FRIENDLY_MINIONS': 4},,,,Deal 4 damage.,,,
TB_PickYourFate_5_Ench,NEUTRAL,ENCHANTMENT,Pick Your Fate 5 Ench,TB,,,,,,,,,,,,,,,,,
LOEA04_30a,NEUTRAL,SPELL,Take the Shortcut,LOE,Get 1 turn closer to the Exit! Encounter a 7/7 War Golem.,0,,,,,,,,,,,,,,,
LOEA15_2H,NEUTRAL,HERO_POWER,Unstable Portal,LOE,"<b>Hero Power</b>
Add a random minion to your hand. It costs (3) less.",0,,,,,,['AI_MUST_PLAY'],,,,,,,,,
OG_161,NEUTRAL,MINION,Corrupted Seer,OG,<b>Battlecry:</b> Deal 2 damage to all non-Murloc minions.,6,2,3,RARE,True,"For seers, it's very handy to have your crystal ball hanging right in front of your face.",['BATTLECRY'],"[100, 800, 20, 100]",,MURLOC,,,,,,
KARA_05_02heroic,NEUTRAL,WEAPON,Big Bad Claws,KARA,,2,4,,,,,,,,,,,,,2,
CFM_060,NEUTRAL,MINION,Red Mana Wyrm,GANGS,"Whenever  you cast a spell, gain +2 Attack.",5,2,6,COMMON,True,"It has double the Attack.  ""Go on.""  And double the Health.  ""Yes??""  And its trigger has twice the effect.  ""WHAT???""  And it costs�  Five times more.",,"[40, 400, 5, 50]",,,,,,,,
GVG_013,NEUTRAL,MINION,Cogmaster,GVG,Has +2 Attack while you have a Mech.,1,1,2,COMMON,True,"After a while, you don't see the cogs and sprockets. All you see is a robot, a spider tank, a deathray...",['AURA'],"[40, 400, 5, 50]",,,,,,,,
EX1_301,WARLOCK,MINION,Felguard,EXPERT1,"<b>Taunt</b>.
<b>Battlecry:</b> Destroy one of your Mana Crystals.",3,3,5,RARE,True,"Yes, he'll fight for you.  BUT HE'S NOT GOING TO LIKE IT.","['BATTLECRY', 'TAUNT']","[100, 800, 20, 100]",,DEMON,,,,,,
TB_PickYourFateRandom,NEUTRAL,ENCHANTMENT,Pick Your Fate Random,TB,,,,,,,,,,,,,,,,,"['TB_PickYourFate_12', 'TB_PickYourFate_2', 'TB_PickYourFate_8rand', 'TB_PickYourFate_6', 'TB_PickYourFate_5', 'TB_PickYourFate_7']"
CRED_03,NEUTRAL,MINION,Bob Fitch,CREDITS,<b>Super Taunt</b> <i>(EVERY character must attack this minion.)</i>,3,2,4,LEGENDARY,,,,,,,,,,,,
XXX_055e,NEUTRAL,ENCHANTMENT,1000 Stats Enchant,CHEAT,,,,,,,,,,,,,,,,,
AT_011e,NEUTRAL,ENCHANTMENT,Light's Blessing,TGT,Increased Attack.,,,,,,,['AURA'],,,,,,,,,
GAME_005e,NEUTRAL,ENCHANTMENT,The Coin,CORE,,,,,,,,,,,,,,,,,
CFM_712_t29,NEUTRAL,MINION,Jade Golem,GANGS,,10,29,29,,,,['JADE_GOLEM'],,,,,,,,,
AT_098,NEUTRAL,MINION,Sideshow Spelleater,TGT,<b>Battlecry:</b> Copy your opponent's Hero Power.,6,6,5,EPIC,True,Hey!  Let me try that...,['BATTLECRY'],"[400, 1600, 100, 400]",,,,,,,,
BRMA12_3H,NEUTRAL,SPELL,Brood Affliction: Red,BRM,"While this is in your hand, take 3 damage at the start of your turn.",3,,,,,,"['EVIL_GLOW', 'ImmuneToSpellpower']",,,,,,,,,
AT_013e,NEUTRAL,ENCHANTMENT,Power Word: Glory,TGT,"When this attacks, restore 4 Health to the hero of the player who buffed it.",,,,,,,,,,,,,,,,
EX1_614,NEUTRAL,MINION,Illidan Stormrage,EXPERT1,"Whenever you play a card, summon a 2/1 Flame of�Azzinoth.",6,7,5,LEGENDARY,True,"Illidan's brother, Malfurion, imprisoned him beneath Hyjal for 10,000 years.  Stormrages are not good at letting go of grudges.",,"[1600, 3200, 400, 1600]",,DEMON,,,,,,
XXX_030,NEUTRAL,SPELL,Opponent Disconnect,CHEAT,Force your opponnet to disconnect.,0,,,COMMON,,,,,,,,,,,,
AT_072,WARRIOR,MINION,Varian Wrynn,TGT,"<b>Battlecry:</b> Draw 3 cards.
Put any minions you drew directly into the battlefield.",10,7,7,LEGENDARY,True,"Leader of the Alliance!  Father of Anduin!  Also he likes to play Arena, and he averages 12 wins.",['BATTLECRY'],"[1600, 3200, 400, 1600]",,,,,,,,
BRMA_01,NEUTRAL,SPELL,Flameheart,BRM,"Draw 2 cards.
Gain 4 Armor.",3,,,,,,,,,,,,,,,
AT_084e,NEUTRAL,ENCHANTMENT,Equipped,TGT,+2 Attack.,,,,,,,,,,,,,,,,
BRMA01_1H,NEUTRAL,HERO,Coren Direbrew,BRM,,,,30,,,,['AI_MUST_PLAY'],,,,,,,,,
LOE_019t2,NEUTRAL,MINION,Golden Monkey,LOE,"<b>Taunt</b>.
<b>Battlecry:</b> Replace your hand and deck with <b>Legendary</b> minions.",4,6,6,,,,"['BATTLECRY', 'TAUNT']",,,,,,,,,
NAX13_05H,NEUTRAL,MINION,Stalagg,NAXX,,5,7,4,LEGENDARY,,,,"[1600, 3200, 400, 1600]",,,,,,,,
GVG_039,SHAMAN,MINION,Vitality Totem,GVG,"At the end of your turn, restore 4 Health to your hero.",2,0,3,RARE,True,You can usually find these at the totemist's market on Saturdays.,,"[100, 800, 20, 100]",,TOTEM,,,,,,
OG_174e,NEUTRAL,ENCHANTMENT,Faceless,OG,Copying stats.,,,,,,,,,,,,,,,,
KARA_00_11,MAGE,SPELL,Evocation,KARA,Gain 5 Mana Crystals this turn only.,0,,,,,,,,,,,,,,,
CS1h_001_H1,PRIEST,HERO_POWER,Lesser Heal,HERO_SKINS,"<b>Hero Power</b>
Restore #2 Health.",2,,,EPIC,,,,,{'REQ_TARGET_TO_PLAY': 0},,,,,,,
LOEA16_9,NEUTRAL,SPELL,Lothar's Left Greave,LOE,Deal 3 damage to all enemies.,0,,,,,,,,,,,,,,,
CRED_18,NEUTRAL,MINION,Becca Abel,CREDITS,"Whenever you draw a card, make it Golden.",2,2,2,LEGENDARY,,,,,,,,,,,,
AT_132_DRUIDe,DRUID,ENCHANTMENT,Dire Claws,TGT,+2 Attack this turn.,,,,,,,['TAG_ONE_TURN_EFFECT'],,,,,,,,,
XXX_054,NEUTRAL,SPELL,Weapon Buff,CHEAT,Give your Weapon +100/+100,0,,,,,,,,,,,,,,,
EX1_414e,WARRIOR,ENCHANTMENT,Enraged,EXPERT1,+6 Attack,,,,,,,,,,,,,,,,
KAR_A10_07,NEUTRAL,MINION,Black Knight,KARA,"<b>Charge</b>.
Can't Attack Heroes.",4,4,3,,,,['CHARGE'],,,,,,,,,
LOEA16_20e,NEUTRAL,ENCHANTMENT,Blessed,LOE,<b>Immune</b> this turn.,,,,,,,['TAG_ONE_TURN_EFFECT'],,,,,,,,,
KARA_00_03H,MAGE,HERO,Medivh,KARA,,,,30,,,,,,,,,,,,,
BRMA10_3e,NEUTRAL,ENCHANTMENT,Incubation,BRM,Increased Health.,,,,,,,,,,,,,,,,
BRMA12_7H,NEUTRAL,SPELL,Brood Affliction: Bronze,BRM,"While this is in your hand, Chromaggus' minions cost (3) less.",3,,,,,,['EVIL_GLOW'],,,,,,,,,
BRM_027,NEUTRAL,MINION,Majordomo Executus,BRM,"<b>Deathrattle:</b> Replace your hero with Ragnaros, the Firelord.",9,9,7,LEGENDARY,True,"You thought Executus turned you into Ragnaros, but really Ragnaros was in you the whole time.",['DEATHRATTLE'],"[1600, 3200, 400, 1600]",,,"Unlocked in Molten Core, in the Blackrock Mountain adventure.","Crafting unlocked in Molten Core, in the Blackrock Mountain adventure.",,,,
FP1_006,NEUTRAL,MINION,Deathcharger,NAXX,<b>Charge. Deathrattle:</b> Deal 3 damage to your hero.,1,2,3,,,,"['CHARGE', 'DEATHRATTLE']",,,,,,,,,
TB_KTRAF_11,NEUTRAL,MINION,Sapphiron,TB,"At the start of your turn, <b>Freeze</b> a random enemy minion.",5,5,6,LEGENDARY,,,,,,DRAGON,,,,,,
KAR_a10_Boss2H_TB,NEUTRAL,HERO,Black King,TB,,,,10,,,,,,,,,,,,,
BRM_006t,WARLOCK,MINION,Imp,BRM,,1,1,1,,,,,,,DEMON,,,,,,
EX1_414,WARRIOR,MINION,Grommash Hellscream,EXPERT1,"<b>Charge</b>
<b>Enrage:</b> +6 Attack",8,4,9,LEGENDARY,True,"Grommash drank the tainted blood of Mannoroth, dooming the orcs to green skin and red eyes!  Maybe not his best decision.","['CHARGE', 'ENRAGED']","[1600, 3200, 400, 1600]",,,,,,,,
PART_007e,NEUTRAL,ENCHANTMENT,Whirling Blades,GVG,+1 Attack.,,,,,,,,,,,,,,,,
LOEA04_28,NEUTRAL,SPELL,A Glowing Pool,LOE,<b>Drink?</b>,0,,,,,,,,,,,,,,,
CFM_634,ROGUE,MINION,Lotus Assassin,GANGS,"<b>Stealth</b>. Whenever this attacks and kills a minion, gain <b>Stealth</b>.",5,5,5,EPIC,True,"For 5000g, you can just give the Jade Lotus any name and they will assassinate and/or embarrass them.",['STEALTH'],"[400, 1600, 100, 400]",,,,,,,,
LOE_021,HUNTER,SPELL,Dart Trap,LOE,"<b>Secret:</b> After an opposing <b>Hero Power</b> is used, deal 5 damage to a random enemy.",2,,,COMMON,True,Five years of tap-dancing lessons are FINALLY going to pay off!,['SECRET'],"[40, 400, 5, 50]",,,"Unlocked in The Ruined City, in the League of Explorers adventure.","Crafting unlocked in The Ruined City, in the League of Explorers adventure.",,,,
BRMA04_3H,NEUTRAL,MINION,Firesworn,BRM,<b>Deathrattle:</b> Deal 3 damage to the enemy hero for each Firesworn that died this turn.,0,0,5,,,,['DEATHRATTLE'],,,,,,,,,
LOEA09_2H,NEUTRAL,HERO_POWER,Enraged!,LOE,Give your hero +5 attack this turn.,2,,,,,,,,,,,,,,,
KARA_05_02,NEUTRAL,WEAPON,Big Bad Claws,KARA,,3,4,,,,,,,,,,,,,2,
NEW1_036e,WARRIOR,ENCHANTMENT,Commanding Shout,EXPERT1,Can't be reduced below 1 Health this turn.,,,,,,,['TAG_ONE_TURN_EFFECT'],,,,,,,,,
NEW1_012o,MAGE,ENCHANTMENT,Mana Gorged,EXPERT1,Increased attack.,,,,,,,,,,,,,,,,
LOEA04_25,NEUTRAL,MINION,Seething Statue,LOE,"At the end of your turn, deal 2 damage to all enemies.",8,0,9,,,,,,,,,,,,,
TB_KaraPortal_001,NEUTRAL,SPELL,Party Portal!,TB,Summon a random Partygoer.,3,,,FREE,,,,,{'REQ_MINION_TARGET': 0},,,,,,,
LOEA07_02h,NEUTRAL,HERO,Mine Shaft,LOE,,,,80,,,,,,,,,,,,,
TB_PickYourFate_10,NEUTRAL,SPELL,Battlecry Bonus,TB,Your <b>Battlecry</b> minions have +1/+1.,0,,,,,,,,,,,,,,,
KARA_08_08e2,NEUTRAL,ENCHANTMENT,Red Beam,KARA,Has <b>Windfury</b>.,,,,,,,,,,,,,,,,
CS2_034_H2_AT_132,MAGE,HERO_POWER,Fireblast Rank 2,HERO_SKINS,"<b>Hero Power</b>
Deal 2 damage.",2,,,,,,,,{'REQ_TARGET_TO_PLAY': 0},,,,,,,
EX1_044,NEUTRAL,MINION,Questing Adventurer,EXPERT1,"Whenever you play a card, gain +1/+1.",3,2,2,RARE,True,"""Does anyone have some extra Boar Pelts?""",,"[100, 800, 20, 100]",,,,,,ALLIANCE,,
GVG_019e,WARLOCK,ENCHANTMENT,Demonheart,GVG,+5/+5.,,,,,,,,,,,,,,,,
CS2_034_H2,MAGE,HERO_POWER,Fireblast,HERO_SKINS,"<b>Hero Power</b>
Deal 1 damage.",2,,,FREE,,,,,{'REQ_TARGET_TO_PLAY': 0},,,,Deal 1 damage.,,,
KARA_06_03hpheroic,NEUTRAL,HERO_POWER,True Love,KARA,"<b>Hero Power</b>
If you don't have Romulo, summon him.",0,,,COMMON,,,,,"{'REQ_ENTIRE_ENTOURAGE_NOT_IN_PLAY': 0, 'REQ_NUM_MINION_SLOTS': 1}",,,,,,,['KARA_06_01']
TB_Superfriends001,NEUTRAL,SPELL,Offensive Play,TB,The next Legendary minion you play and all your other copies cost (3) less.,0,,,,,,,,,,,,,,,
LOEA04_28a,NEUTRAL,SPELL,Drink Deeply,LOE,Draw a card.,0,,,,,,,,,,,,,,,
OG_339,NEUTRAL,MINION,Skeram Cultist,OG,<b>Battlecry:</b> Give your C'Thun +2/+2 <i>(wherever it is).</i>,6,7,6,RARE,True,"Just before he comes into play, there is an AWESOME training montage with C'Thun.","['BATTLECRY', 'RITUAL']","[100, 800, 20, 100]",,,,,,,,
OG_116,WARLOCK,SPELL,Spreading Madness,OG,Deal 9 damage randomly split among ALL characters.,3,,,RARE,True,Most citizens of Darkshire wear those surgical masks to prevent spreading Madness to tourists.,['ImmuneToSpellpower'],"[100, 800, 20, 100]",,,,,,,,
CFM_851,NEUTRAL,MINION,Daring Reporter,GANGS,"Whenever your opponent draws a card, gain +1/+1.",4,3,3,COMMON,True,She's working on a story!  While skydiving!,,"[40, 400, 5, 50]",,,,,,,,
HERO_08b,MAGE,HERO,Khadgar,HERO_SKINS,,,,30,EPIC,True,,,,,,,,,,,
LOEA06_03,NEUTRAL,SPELL,Animate Earthen,LOE,Give your minions +1/+1 and <b>Taunt</b>.,2,,,,,,,,{'REQ_MINIMUM_TOTAL_MINIONS': 1},,,,,,,
CFM_902,NEUTRAL,MINION,Aya Blackpaw,GANGS,<b>Battlecry and Deathrattle:</b> Summon a{1} {0} <b>Jade Golem</b>.,6,5,3,LEGENDARY,True,"Though young, Aya took over as the leader of Jade Lotus through her charisma and strategic acumen when her predecessor was accidentally crushed by a jade golem.","['BATTLECRY', 'DEATHRATTLE', 'JADE_GOLEM']","[1600, 3200, 400, 1600]",,,,,,,,
GVG_014a,PRIEST,ENCHANTMENT,Shadowed,GVG,Health was swapped.,,,,,,,,,,,,,,,,
AT_064,WARRIOR,SPELL,Bash,TGT,"Deal 3 damage.
Gain 3 Armor.",3,,,COMMON,True,You might think bashing doesn't take a lot of practice.  It doesn't.,,"[40, 400, 5, 50]",{'REQ_TARGET_TO_PLAY': 0},,,,,,,
TU4a_002,NEUTRAL,MINION,Riverpaw Gnoll,MISSIONS,,1,2,1,COMMON,,,,,,,,,,,,
GVG_085,NEUTRAL,MINION,Annoy-o-Tron,GVG,"<b>Taunt</b>.
<b>Divine Shield</b>",2,1,2,COMMON,True,"The inventor of the Annoy-o-Tron was immediately expelled from Tinkerschool, Tinkertown, and was eventually exiled from the Eastern Kingdoms altogether.","['DIVINE_SHIELD', 'TAUNT']","[40, 400, 5, 50]",,MECHANICAL,,,,,,
KAR_026t,WARRIOR,MINION,Pawn,KARA,<b>Taunt</b>,1,1,1,,,,['TAUNT'],,,,,,,,,
CFM_712_t05,NEUTRAL,MINION,Jade Golem,GANGS,,5,5,5,,,,['JADE_GOLEM'],,,,,,,,,
CFM_808,NEUTRAL,MINION,"Genzo, the Shark",GANGS,"Whenever this attacks, both players draw until they have 3 cards.",4,5,4,LEGENDARY,True,"Infamous in the seedy underground card rooms of Gadgetzan, he got his nickname winning the coveted Shark Plushie in the city's first Hearthstone tournament.",,"[1600, 3200, 400, 1600]",,,,,,,,
CS2_150,NEUTRAL,MINION,Stormpike Commando,CORE,<b>Battlecry:</b> Deal 2 damage.,5,4,2,COMMON,True,The Stormpike Commandos are demolition experts.  They also bake a mean cupcake.,['BATTLECRY'],,"{'REQ_TARGET_IF_AVAILABLE': 0, 'REQ_NONSELF_TARGET': 0}",,,Unlocked at Paladin Level 51.,Deal 2 damage.,ALLIANCE,,
CS2_049,SHAMAN,HERO_POWER,Totemic Call,CORE,"<b>Hero Power</b>
Summon a random Totem.",2,,,FREE,,,,,"{'REQ_ENTIRE_ENTOURAGE_NOT_IN_PLAY': 0, 'REQ_NUM_MINION_SLOTS': 1}",,,,,,,"['CS2_050', 'CS2_051', 'CS2_052', 'NEW1_009']"
